X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15
17,制造业,71.7564,0.23,3.5496,58.5201,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
16,制造业,-9.8967,0.550152756,5.553029823,10.5995,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,52.8924
17,信息传输、软件和信息技术服务业,35.4462,0.2139,3.4606,16.5115,50.6906,2.028,97.6108,1.5819,0.3716,1.1979,-46.7718,-99.6928
19,金融业,18.8719,0.61,5.2335,3.448749091,74.9242,3.9879,4.877415455,0.083532727,0.044989091,0.082946364,-9.0531,24.0239
14,制造业,278.0502,0.550152756,5.553029823,34.3826,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
15,制造业,-413.5841,0.02,0.3322,17.8943,70.1424,3.3492,44.3591,0.7124,0.1725,0.5782,-77.1134,37.27498061
17,制造业,23.7429,1.23,11.2244,20.6995,31.4145,1.458,41.1073,3.3657,1.4074,2.1558,6.3047,37.27498061
18,交通运输、仓储和邮政业,17.6301,1.1402,15.9098,11.368,34.77657792,5.641074026,39.16855325,1.046377922,0.589537662,0.929076623,-12.68294,68.5307
15,建筑业,-147.988,0.206216667,-4.178637879,5.1133,32.9097697,4.757874242,36.61899242,0.548562121,0.121662121,0.471224242,2.938041538,32.4309
18,制造业,-91.419,-0.9076,-9.0686,31.0381,65.0214,2.8589,78.546,1.4678,0.8281,0.911,-754.6493,37.0198
16,文化、体育和娱乐业,-5.9611,0.067853333,-1.068946667,-0.2235,19.91444,0.842113333,33.77891333,0.937913333,0.60238,0.838233333,-19.58465714,3.1363
1,交通运输、仓储和邮政业,-6.3414,-0.594,-419.4436,-47.9737,99.6678,301.0016,22.4054,0.7317,0.3539,0.6889,-629.0031,43.3003
15,电力、热力、燃气及水生产和供应业,25.3781,0.155298824,3.065568235,26.286,36.29213529,1.652371765,27.59894941,0.507624706,0.215131765,0.458296471,0.783194048,57.5454
15,制造业,-232.4991,0.550152756,5.553029823,15.3258,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
18,交通运输、仓储和邮政业,-33.8546,0.307777922,-2.727550649,-28.9921,34.77657792,5.641074026,39.16855325,1.046377922,0.589537662,0.929076623,-12.68294,49.28200779
18,交通运输、仓储和邮政业,54.4665,0.1523,4.5177,34.27,34.77657792,5.641074026,39.16855325,1.046377922,0.589537662,0.929076623,-12.68294,52.5519
16,文化、体育和娱乐业,134.6516,0.11,2.9403,25.4872,57.0422,2.3279,81.6239,1.8661,0.8151,1.5726,-84.9501,41.06976667
3,制造业,-53.01,0.550152756,5.553029823,16.7343,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,48.7811
16,制造业,28.7946,0.69,4.3337,22.0903,31.8161,1.4666,76.2946,2.4913,1.1437,1.5096,-67.9903,37.27498061
15,批发和零售业,164.739,0.05,3.3807,9.8455,47.1951,1.8938,96.1053,1.6841,0.3849,1.1245,177.9455,38.4055
16,制造业,-10.5602,0.550152756,5.553029823,0.0074,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,58.4589
19,金融业,4.3805,1.6,12.7162,3.448749091,57.34912091,5.626801818,4.877415455,0.083532727,0.044989091,0.082946364,-18.33613545,27.84231273
17,电力、热力、燃气及水生产和供应业,-1.5923,0.155298824,3.065568235,-47.0754,36.29213529,1.652371765,27.59894941,0.507624706,0.215131765,0.458296471,0.783194048,5.2461
18,制造业,180.6698,0.1964,2.6732,3.205,69.2491,3.2519,99.6557,1.2886,0.0525,0.998,-6.7619,48.4641
15,信息传输、软件和信息技术服务业,43.7452,0.253428261,1.808236264,41.5501,25.67443152,1.210713043,47.00573587,1.151855435,0.508903261,0.98741413,-25.36979457,35.07653587
17,制造业,-3.8767,0.550152756,5.553029823,-1.5621,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,61.798
18,农、林、牧、渔业,-925.6888,0.192194737,3.296915789,6.2555,17.96084211,0.781642105,26.34728421,0.579857895,0.324747368,0.392784211,29.68477368,56.8851
15,制造业,76.5277,0.11,2.1182,8.3097,38.7278,1.6321,96.4264,1.8609,0.8182,1.2534,42.3516,46.7348
15,制造业,82.3546,0.550152756,5.553029823,54.8685,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
16,制造业,265.8799,0.550152756,5.553029823,8.2551,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,83.7127
16,建筑业,21.3443,0.206216667,-4.178637879,12.468,32.9097697,4.757874242,36.61899242,0.548562121,0.121662121,0.471224242,2.938041538,36.2625
14,制造业,-11.808,0.550152756,5.553029823,27.1957,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,50.1674
13,建筑业,-5.2247,0.206216667,-4.178637879,0.5164,32.9097697,4.757874242,36.61899242,0.548562121,0.121662121,0.471224242,2.938041538,58.911
8,租赁和商务服务业,970.0602,-0.027391667,-0.755925,15.2993,16.65047083,0.772795833,25.95485833,0.524395833,0.255970833,0.4811875,-34.88444783,67.6135
16,水利、环境和公共设施管理业,-2.4904,0.153930952,15.43670238,4.3588,24.47200952,1.182507143,23.99343333,0.609219048,0.277452381,0.567761905,-7.272038095,49.4044
19,金融业,10.2524,1.24,7.5501,3.448749091,80.9657,5.2537,4.877415455,0.083532727,0.044989091,0.082946364,-24.0573,27.84231273
16,水利、环境和公共设施管理业,-14.9415,-0.681,-23.5792,-69.5426,45.6851,1.8411,51.4025,0.3018,0.0733,0.2908,-29.7256,72.8948
18,批发和零售业,13.0804,0.8,4.3163,15.5032,33.0647,1.494,69.5981,1.2098,0.7914,1.0431,-41.5245,57.1362
18,制造业,10.3695,0.47,9.917,31.6148,42.3221,1.7338,86.6173,1.9577,0.7322,1.6464,28.6821,51.3713
12,制造业,9.5967,2.9311,90.1669,76.2117,32.174,1.4744,63.074,3.4372,2.1864,3.23,276.8651,30.3922
16,水利、环境和公共设施管理业,14.0241,0.153930952,15.43670238,40.2488,24.47200952,1.182507143,23.99343333,0.609219048,0.277452381,0.567761905,-7.272038095,39.59870238
19,房地产业,6.7335,1.53,9.3648,24.218,78.0891,4.5639,73.3519,1.5439,0.2098,0.5016,-27.369,44.9327
18,建筑业,4.5733,1.6054,17.145,11.8518,32.9097697,4.757874242,36.61899242,0.548562121,0.121662121,0.471224242,2.938041538,71.5579
17,制造业,28.834,0.42,7.1097,26.445,17.1388,1.2068,89.1427,2.7359,1.6113,2.2898,29.0034,62.3856
13,房地产业,35.5113,0.087504598,-0.53828046,7.1296,33.96739885,1.995166667,34.68559655,0.905643678,0.192041379,0.31747931,-9.214840476,163.591
16,制造业,32.392,1.13,13.2051,20.3748,53.1122,2.1328,61.2245,0.9241,0.1292,0.6293,8.0438,37.27498061
16,制造业,19.2707,0.550152756,5.553029823,33.3701,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,65.9065
16,制造业,-94.6459,0.550152756,5.553029823,53.7946,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,31.0378
15,信息传输、软件和信息技术服务业,-9.596,0.253428261,1.808236264,24.47,25.67443152,1.210713043,47.00573587,1.151855435,0.508903261,0.98741413,-25.36979457,62.4479
10,制造业,50.8771,1.7551,10.6583,61.5424,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
18,交通运输、仓储和邮政业,23.2972,0.2,4.9234,37.9069,34.77657792,5.641074026,39.16855325,1.046377922,0.589537662,0.929076623,-12.68294,57.2431
18,批发和零售业,3.3492,3.52,52.0141,47.1803,58.6575,2.4188,76.7617,0.6967,0.5031,0.6469,40.6836,49.7859
18,水利、环境和公共设施管理业,323.4775,-0.04,-0.5515,12.4783,46.8256,1.8806,72.9951,1.2168,0.169,1.1383,-161.2968,80.1901
15,制造业,29.4575,0.19,7.6862,32.0762,9.4131,1.1039,80.5698,10.2317,7.9742,9.1178,-29.2396,28.3613
17,制造业,28.8357,0.550152756,5.553029823,26.6987,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,61.553
17,制造业,21.7723,0.82,14.9653,16.4256,44.2627,1.7941,50.9058,2.3198,0.9366,1.9705,100.7896,37.27498061
17,制造业,29.6785,0.74,15.2699,31.0716,52.3038,2.0966,62.5453,1.4861,0.4033,0.9311,-30.9918,56.4245
19,电力、热力、燃气及水生产和供应业,18.5878,0.41,9.2825,15.2314,36.29213529,1.652371765,27.59894941,0.507624706,0.215131765,0.458296471,0.783194048,52.6865
18,房地产业,170.0612,0.34,3.2266,39.9553,52.8993,2.1231,15.5386,3.3876,1.5806,3.3869,434.2182,21.9672
17,制造业,13.2265,0.7762,9.6424,18.7321,41.0243,1.6956,65.1027,2.3125,0.8266,1.838,12.538,55.2909
19,制造业,-8.792,-0.23,-6.3125,14.6717,67.2961,3.0577,84.3668,1.2301,0.2079,1.0413,77.4123,46.4941
17,制造业,21.615,0.550152756,5.553029823,35.7359,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,81.1835
7,水利、环境和公共设施管理业,-3.6133,1.65,612.2624,-117.2992,76.4219,4.2412,59.5712,0.5838,0.1505,0.5781,206.6808,39.59870238
19,金融业,15.8998,0.11,2.9317,3.448749091,80.9694,5.2547,4.877415455,0.083532727,0.044989091,0.082946364,-67.072,27.84231273
17,制造业,9.5643,0.550152756,5.553029823,15.3585,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,27.0633
17,制造业,-81.2549,0.550152756,5.553029823,15.2249,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,60.7916
16,制造业,42.0567,1.67,13.719,26.8512,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
16,制造业,26.3321,0.5235,7.6286,29.5358,38.0321,1.6137,92.6415,1.0735,0.5398,0.8152,44.0815,49.3439
16,制造业,69.6801,0.550152756,5.553029823,28.4026,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,62.8215
18,交通运输、仓储和邮政业,5.8631,1.645,17.4138,37.6836,70.9152,3.4382,32.5759,0.7452,0.2432,0.7343,14.5577,54.4816
17,采矿业,37.9034,0.970183333,10.24538542,23.362,34.85326667,2.0151125,43.39960417,0.7484125,0.361641667,0.611260417,61.24914468,54.46645833
19,制造业,26.5726,0.85,7.9858,27.1055,46.2208,1.8595,93.9835,1.4729,0.5075,1.4012,-49.7345,70.4003
19,交通运输、仓储和邮政业,11.2752,0.26,4.1934,25.151,27.6561,1.3823,55.8653,1.1979,0.8235,1.182,-16.4831,54.3569
14,信息传输、软件和信息技术服务业,-3.6927,0.253428261,1.808236264,-13.919,25.67443152,1.210713043,47.00573587,1.151855435,0.508903261,0.98741413,-25.36979457,47.6899
17,批发和零售业,104.9974,0.340656962,3.740705063,29.6878,25.74873038,1.29166962,34.90411392,0.531965823,0.164368354,0.36404557,-8.744253846,37.7156
17,水利、环境和公共设施管理业,-22.6351,0.153930952,15.43670238,24.2546,24.47200952,1.182507143,23.99343333,0.609219048,0.277452381,0.567761905,-7.272038095,-7.2953
19,房地产业,21.7183,0.31,3.8108,17.1319,69.7438,3.3051,28.1142,4.0327,0.27,0.5411,-12.6999,10.7311
13,制造业,103.1229,0.550152756,5.553029823,10.3131,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,62.796
18,批发和零售业,22.5192,-0.33,-6.613,9.0726,25.74873038,1.29166962,34.90411392,0.531965823,0.164368354,0.36404557,-8.744253846,45.4582
17,制造业,26.5699,0.550152756,5.553029823,28.0883,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,61.1785
16,制造业,51.8952,-0.4787,-5.0433,10.9035,58.5266,2.4112,65.3407,1.6386,0.2289,1.2638,-181.3412,37.27498061
17,房地产业,13.4003,0.53,8.209,42.3952,62.6746,2.6791,79.4473,1.3074,0.2741,0.4688,674.2492,30.9821
17,信息传输、软件和信息技术服务业,58.1294,0.2861,7.4191,17.5769,41.6904,1.715,98.8155,1.8062,0.7368,1.3613,-6.3609,59.2439
15,制造业,-115.7896,0.03,0.8743,17.1087,40.8309,1.6901,93.5322,1.9976,0.5915,1.7783,145.1118,51.061
19,房地产业,13.6089,0.2689,4.9194,66.0421,70.0398,3.3378,58.4087,1.1021,0.2306,0.4073,-70.8729,48.3622
16,制造业,-7.7473,0.550152756,5.553029823,8.8001,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,73.6125
18,金融业,-61.9372,0.701792727,5.932898182,3.448749091,57.34912091,5.626801818,4.877415455,0.083532727,0.044989091,0.082946364,-18.33613545,73.9348
17,批发和零售业,12.5161,1.02,7.4564,7.7091,64.2342,2.796,97.9314,1.4398,0.2097,1.1813,-22.1915,51.2407
16,电力、热力、燃气及水生产和供应业,-24.2813,0.155298824,3.065568235,9.5098,36.29213529,1.652371765,27.59894941,0.507624706,0.215131765,0.458296471,0.783194048,83.107
17,制造业,37.4931,0.99,16.4285,22.9808,56.6655,2.3076,57.4051,1.1754,0.2786,0.9479,0.135,37.27498061
17,制造业,66.5987,0.550152756,5.553029823,18.0322,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,52.642
15,制造业,-34.3523,0.550152756,5.553029823,12.6303,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,35.844
19,制造业,11.4462,1.41,20.5711,16.3372,59.8595,2.4913,69.0269,1.0038,0.238,0.7167,-8.6877,46.2028
17,制造业,-15.9386,0.550152756,5.553029823,0.5287,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,61.4124
18,制造业,43.8395,1.54,14.9672,21.1942,55.7985,2.2624,62.6743,1.2925,0.2907,0.9541,66.9202,37.27498061
16,制造业,34.0977,0.124,5.7145,14.5531,60.8965,2.5573,91.93,1.2455,0.0993,1.1435,-40.8108,63.1389
15,水利、环境和公共设施管理业,-15.1111,0.153930952,15.43670238,22.2909,24.47200952,1.182507143,23.99343333,0.609219048,0.277452381,0.567761905,-7.272038095,0.9276
19,房地产业,-7.654,-0.48,-11.1361,18.4762,76.2788,4.2156,61.1,1.7365,0.3075,0.4735,,47.673
15,制造业,29.544,0.67,7.3262,29.4492,32.5709,1.483,34.257,6.8189,4.9028,6.0746,-38.6814,37.27498061
13,租赁和商务服务业,-12.0017,-0.027391667,-0.755925,37.4576,16.65047083,0.772795833,25.95485833,0.524395833,0.255970833,0.4811875,-34.88444783,-26.8487
16,制造业,10.9654,1.31,10.1124,14.5556,44.3772,1.7978,54.4839,2.3294,1.3557,1.8604,-30.0063,37.27498061
18,金融业,-35.0456,0.701792727,5.932898182,3.448749091,57.34912091,5.626801818,4.877415455,0.083532727,0.044989091,0.082946364,-18.33613545,49.8566
18,批发和零售业,2.0783,0.340656962,3.740705063,18.82104684,25.74873038,1.29166962,34.90411392,0.531965823,0.164368354,0.36404557,-8.744253846,61.7764
16,交通运输、仓储和邮政业,22.5219,0.73,7.8929,26.8357,39.5566,1.6544,51.7495,2.4116,1.4802,2.248,-6.2152,49.28200779
1,制造业,-11.815,0.550152756,5.553029823,-11.3106,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,46.2129
17,制造业,28.065,0.550152756,5.553029823,33.7308,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
15,制造业,37.6677,0.12,2.7365,17.2504,18.684,1.2298,82.4702,3.6149,0.3253,1.4902,-46.6074,64.214
19,制造业,7.72,1.3,9.9633,29.5161,51.9966,2.0832,49.7699,0.8692,0.4259,0.6644,-47.9141,59.8402
1,制造业,111.4777,0.03,1.517,11.4135,43.4813,1.7693,67.4848,1.4992,0.4494,1.1059,118.1743,45.9723
11,制造业,21.2284,0.61,8.3817,13.307,30.3315,1.4354,96.636,2.2371,0.9674,1.9617,-31.4533,89.8481
17,制造业,278.3608,0.550152756,5.553029823,15.3003,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,57.4629
19,制造业,-6.7743,0.550152756,5.553029823,18.0152,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,68.2737
15,制造业,,0.550152756,5.553029823,53.0444,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,92.1006
15,信息传输、软件和信息技术服务业,125.7127,0.32,4.679,96.0247,42.3711,1.7352,30.9218,3.2297,2.7802,3.2297,30.9691,35.07653587
17,制造业,25.8574,2.24,25.9312,36.1216,60.8676,2.5554,84.3996,1.3622,0.4357,0.7604,86.4595,37.27498061
14,制造业,64.1,0.550152756,5.553029823,18.9501,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
19,建筑业,8.489,1.81,32.5278,18.3216,77.9158,4.5281,66.8405,1.21,0.29,1.1645,65.3088,82.873
18,交通运输、仓储和邮政业,10.5474,0.29,9.1745,49.3983,20.2308,1.2536,99.6614,0.984,0.7672,0.9307,30.0089,63.8579
16,制造业,-53.526,-1.28,-18.2789,21.96,61.7917,2.6172,88.3543,1.2131,0.1546,0.9089,,37.27498061
18,综合,43.3957,0.45,13.5003,22.1155,63.9676,2.7753,72.321,1.4462,0.5051,0.9421,40.2976,43.8747
18,采矿业,5.5351,2.41,15.3682,36.0714,37.2423,1.5934,59.0775,1.1593,0.7487,1.0535,320.1519,45.8346
19,金融业,15.8509,1.02,6.9932,3.448749091,79.7827,4.9462,4.877415455,0.083532727,0.044989091,0.082946364,-26.1877,64.0734
19,金融业,5.9641,2.69,17.7245,3.448749091,57.34912091,5.626801818,4.877415455,0.083532727,0.044989091,0.082946364,-18.33613545,27.84231273
16,制造业,65.6989,0.6,5.4742,31.0549,42.0657,1.7261,43.7549,3.7716,1.9125,2.738,-38.8139,37.27498061
19,金融业,20.2302,0.701792727,5.932898182,3.448749091,57.34912091,5.626801818,4.877415455,0.083532727,0.044989091,0.082946364,-18.33613545,36.1277
13,制造业,36.7325,0.14,2.8522,14.9847,20.9063,1.2643,83.0169,2.9131,1.0493,2.3078,-33.6358,37.27498061
17,制造业,10.0518,1.32,22.5376,16.2859,35.2871,1.5453,65.6357,0.9115,0.3366,0.4784,24.5803,64.8525
16,制造业,49.3275,0.550152756,5.553029823,47.1141,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
19,金融业,16.5212,0.35,5.6436,3.448749091,76.8821,4.3257,4.877415455,0.083532727,0.044989091,0.082946364,-42.9105,47.127
16,水利、环境和公共设施管理业,-22.0926,0.103,3.0902,16.0908,74.4502,3.9139,40.0535,1.0183,0.1391,0.9343,141.6358,72.0847
17,制造业,34.4298,1.02,8.7355,44.7889,47.031,1.8879,22.8659,3.471,1.9884,2.8004,7.5527,37.27498061
19,金融业,5.89,0.17,4.4635,3.448749091,91.1033,11.2401,4.877415455,0.083532727,0.044989091,0.082946364,-23.4849,27.84231273
16,水利、环境和公共设施管理业,9.5559,0.153930952,15.43670238,66.5035,24.47200952,1.182507143,23.99343333,0.609219048,0.277452381,0.567761905,-7.272038095,39.59870238
19,制造业,5.7604,1.641,17.891,22.5272,49.2688,1.9712,70.7272,0.2348,0.0246,0.095,-31.6879,43.5623
15,农、林、牧、渔业,,0.0379,3.1854,22.7806,62.5053,2.667,91.8852,1.2163,0.6845,0.8912,51.2834,18.7745
15,制造业,7.3405,6.4,62.3045,66.9509,29.4751,1.4179,74.6506,2.9555,1.6224,2.2793,545.0086,55.9964
15,制造业,30.4793,0.29,5.865,25.3268,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
19,金融业,13.2778,0.39,5.2195,28.5901,82.8393,5.8273,98.2727,0.7661,0.115,0.7661,-6.4903,36.8249
17,水利、环境和公共设施管理业,12.0076,0.5793,10.7127,23.3632,71.9847,3.5695,45.6881,1.0247,0.2344,1.0065,11.2097,59.1992
2,信息传输、软件和信息技术服务业,,-0.0266,-27.7696,53.2655,65.9014,2.9327,95.4834,1.2972,0.8467,1.2946,-550.0057,49.9582
15,信息传输、软件和信息技术服务业,60.839,-1.0373,-13.1814,74.273,25.67443152,1.210713043,47.00573587,1.151855435,0.508903261,0.98741413,-25.36979457,35.07653587
19,金融业,4.5954,0.56,8.3265,3.448749091,93.6715,15.8014,4.877415455,0.083532727,0.044989091,0.082946364,8.3075,27.84231273
17,建筑业,-79.6534,0.206216667,-4.178637879,8.2464,32.9097697,4.757874242,36.61899242,0.548562121,0.121662121,0.471224242,2.938041538,47.509
18,制造业,7.2384,0.550152756,5.553029823,37.8735,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,104.1583
16,制造业,32.0653,1.43,15.7599,84.9364,33.2845,1.4989,50.2558,3.8973,3.2541,3.5881,38.5408,37.27498061
17,制造业,37.5953,0.3058,8.1762,17.8221,51.6348,2.0676,73.8816,1.4751,0.3783,0.9236,-0.7932,41.4659
14,制造业,37.1069,0.550152756,5.553029823,58.8424,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,51.2486
17,批发和零售业,15.0064,0.340656962,3.740705063,5.0892,25.74873038,1.29166962,34.90411392,0.531965823,0.164368354,0.36404557,-8.744253846,60.8998
19,制造业,25.7311,0.6113,6.644,40.3247,38.0922,1.6153,56.1075,2.785,1.4654,2.2035,5.6432,46.759
15,制造业,34.8815,0.550152756,5.553029823,23.135,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
17,制造业,64.6011,0.28,5.5566,15.6093,74.1832,3.8734,78.6739,1.1691,0.3908,0.9647,-44.2024,45.0359
19,批发和零售业,11.4421,1.09,10.4785,37.2481,70.5068,3.3906,71.3743,0.9942,0.3364,0.4085,31.9993,33.1892
14,采矿业,-7.0979,0.970183333,10.24538542,69.8116,34.85326667,2.0151125,43.39960417,0.7484125,0.361641667,0.611260417,61.24914468,32.8218
10,卫生和社会工作,-35.9946,0.297033333,-0.4987,6.2854,20.47091667,0.8894,21.39975,0.47305,0.140366667,0.4401,-2.649916667,32.9025
1,制造业,-10.3304,0.550152756,5.553029823,7.844,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,72.3067
17,建筑业,23.8177,0.3252,9.9415,11.7375,89.739,9.7456,58.4504,0.9298,0.1931,0.9077,12.5803,45.3815
17,制造业,11.4628,0.3,8.0721,24.3392,38.1931,1.6179,88.1931,0.9947,0.3436,0.7034,35.0625,77.3625
17,制造业,70.388,4.1,23.507,46.7253,19.0354,1.2351,90.2974,5.0613,0.9945,4.0145,2.3604,50.3394
15,电力、热力、燃气及水生产和供应业,21.1414,0.45,11.0408,63.0378,72.9938,3.7029,24.7937,1.5209,0.4605,1.52,57.1317,27.5156
17,制造业,39.4616,0.06,3.1313,16.9396,37.4646,1.5991,77.6583,1.2372,0.4025,0.6929,-58.8314,43.1517
17,制造业,16.2962,0.75,14.4373,56.9601,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,54.7796
16,信息传输、软件和信息技术服务业,33.4835,0.1787,4.8643,65.2994,30.5438,1.4398,40.8063,3.0004,1.4703,2.7523,-50.2402,49.6756
16,制造业,14.568,0.1707,5.2257,33.9078,38.6598,1.6303,44.6952,2.5629,0.929,2.3891,-48.3354,72.1484
17,批发和零售业,-0.5229,0.340656962,3.740705063,6.8254,25.74873038,1.29166962,34.90411392,0.531965823,0.164368354,0.36404557,-8.744253846,44.3129
17,信息传输、软件和信息技术服务业,-122.7826,0.1805,2.1302,53.8406,18.397,1.2254,90.7147,2.4211,0.4592,2.1347,-9.2311,69.9852
16,制造业,47.3654,0.3602,5.4529,19.2768,42.1758,1.7294,52.4215,2.055,0.7984,1.3367,-4.4245,37.27498061
19,采矿业,5.1141,2.83,23.1122,22.1411,54.778,2.2113,58.4173,0.7824,0.4032,0.6793,32.5323,66.7773
17,租赁和商务服务业,-22.638,-0.027391667,-0.755925,47.9877,16.65047083,0.772795833,25.95485833,0.524395833,0.255970833,0.4811875,-34.88444783,54.8401
17,批发和零售业,27.8683,0.025,0.6283,50.9331,71.532,3.5127,53.7765,0.5753,0.0349,0.1084,-62.2322,35.79
17,信息传输、软件和信息技术服务业,-7.9918,-0.25,-15.5793,27.2696,57.1188,2.332,61.0831,0.3651,0.0846,0.3252,53.1522,58.3915
17,制造业,15.7475,0.91,31.1809,16.8646,56.5601,2.302,90.0609,1.5299,0.3826,1.2398,111.4086,44.2
18,租赁和商务服务业,45.9875,-0.027391667,-0.755925,28.7018,16.65047083,0.772795833,25.95485833,0.524395833,0.255970833,0.4811875,-34.88444783,49.7159
13,制造业,-6.5919,0.550152756,5.553029823,4.921,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,64.7213
16,制造业,26.2541,0.06,1.3741,25.5969,53.3564,2.1439,91.5294,1.34,0.3756,0.9502,-69.1921,68.7013
19,金融业,4.2689,0.97,10.6763,3.448749091,91.1289,11.2725,4.877415455,0.083532727,0.044989091,0.082946364,3.0901,47.9928
17,信息传输、软件和信息技术服务业,39.6214,0.67,8.872,66.0057,25.9145,1.3498,94.7278,2.9898,1.1378,2.8075,-27.3691,69.5366
15,制造业,24.4476,-0.1696,-2.7253,22.2565,48.468,1.9405,85.9511,1.0949,0.4095,1.0085,-159.5727,37.27498061
18,批发和零售业,34.3789,1.4283,14.2173,31.1018,38.5217,1.6266,84.4958,1.7303,0.3936,1.2876,8.2954,56.5695
16,建筑业,318.0583,0.206216667,-4.178637879,16.4575,32.9097697,4.757874242,36.61899242,0.548562121,0.121662121,0.471224242,2.938041538,41.8010697
18,电力、热力、燃气及水生产和供应业,32.6617,0.25,4.3359,11.9221,48.324,1.9351,49.903,0.9088,0.4291,0.8638,-46.1869,93.4824
17,信息传输、软件和信息技术服务业,-11.8875,0.253428261,1.808236264,8.0116,25.67443152,1.210713043,47.00573587,1.151855435,0.508903261,0.98741413,-25.36979457,40.454
17,交通运输、仓储和邮政业,27.459,0.25,4.0261,24.0656,20.7693,1.2621,49.3437,4.4223,2.1753,3.9753,-31.6726,62.9855
17,制造业,-3.1957,0.550152756,5.553029823,1.2431,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,59.9227
16,制造业,84.0509,0.0221,0.9406,33.2803,65.8341,2.9269,79.0188,0.5519,0.1765,0.3874,-28.3692,47.5812
17,制造业,45.3476,1.73,17.0832,13.8265,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
18,批发和零售业,19.1607,0.17,5.6801,3.3793,78.1941,4.5859,93.1532,1.188,0.1401,0.9845,-28.2223,69.974
18,制造业,24.1199,0.550152756,5.553029823,15.7133,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,69.2944
16,制造业,-27.9278,0.550152756,5.553029823,10.5785,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,43.7469
16,制造业,-2.1968,0.550152756,5.553029823,8.3585,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,30.063
15,信息传输、软件和信息技术服务业,78.0246,0.253428261,1.808236264,36.1054,25.67443152,1.210713043,47.00573587,1.151855435,0.508903261,0.98741413,-25.36979457,35.07653587
